date,open,high,low,close,volume,volume
2014-07-02,1481.331,1486.405,1476.581,1484.841,16722725.0,12763370.43
2014-07-03,1481.849,1492.102,1479.056,1489.545,17188506.0,14181953.482
2014-07-04,1489.816,1495.039,1489.465,1492.463,15844620.0,13140630.531
2014-07-07,1493.068,1497.718,1488.512,1492.836,15969802.0,12747494.315
2014-07-08,1491.721,1493.835,1484.126,1491.964,13725069.0,11176911.552
2014-07-09,1490.945,1491.968,1474.869,1475.137,18727134.0,15207187.294
2014-07-10,1475.177,1478.71,1468.734,1471.168,16574428.0,14297127.7
2014-07-11,1462.349,1474.074,1460.906,1468.541,18217829.0,13681861.716
2014-07-14,1468.692,1482.995,1466.407,1482.777,19829693.0,16221218.843
2014-07-15,1481.109,1487.2,1478.441,1484.662,21572336.0,17092242.048
2014-07-16,1482.327,1490.191,1480.595,1483.176,24542177.0,16379261.256
2014-07-17,1479.121,1479.286,1468.382,1473.668,16484741.0,12060796.633
2014-07-18,1466.577,1486.271,1464.753,1478.755,20901979.0,16658051.635
2014-07-21,1478.725,1483.619,1474.799,1479.837,16760296.0,13495893.335
2014-07-22,1476.225,1500.499,1475.597,1495.927,24840828.0,20987975.248
2014-07-23,1495.247,1512.367,1494.934,1506.755,28578207.0,23121665.987
2014-07-24,1508.981,1546.188,1508.981,1541.899,44311527.0,36993260.014
2014-07-25,1546.521,1557.578,1541.296,1557.015,31206105.0,26399690.481
2014-07-28,1566.329,1617.476,1566.329,1609.477,66664105.0,54095577.415
2014-07-29,1610.913,1621.064,1601.977,1611.852,46806231.0,36657613.093
2014-07-30,1606.717,1619.18,1598.264,1601.377,44338155.0,35516314.201
2014-07-31,1602.67,1622.646,1597.269,1621.847,34743916.0,28975720.739
2014-08-01,1616.794,1639.319,1607.565,1607.974,44267504.0,35658695.072
2014-08-04,1614.901,1644.958,1608.313,1644.634,44540974.0,36872030.685
2014-08-05,1644.234,1646.317,1622.029,1632.408,33190832.0,29948610.458
2014-08-06,1624.028,1626.917,1602.993,1619.012,32836371.0,27780976.113
2014-08-07,1619.201,1623.004,1592.035,1593.419,35582567.0,28660173.355
2014-08-08,1595.191,1600.798,1586.092,1595.662,28411625.0,22069255.878
2014-08-11,1601.305,1621.713,1600.682,1619.253,27728836.0,23717733.015
2014-08-12,1615.137,1615.137,1601.563,1607.91,24999882.0,20576192.613
2014-08-13,1609.456,1619.185,1596.218,1610.139,30104195.0,26196689.632
2014-08-14,1610.39,1614.584,1595.17,1596.839,27945673.0,24423352.626
2014-08-15,1598.522,1615.876,1593.222,1612.004,27406589.0,23080900.249
2014-08-18,1614.225,1623.901,1607.435,1613.127,26290498.0,22159584.313
2014-08-19,1614.392,1615.207,1598.064,1609.093,28400783.0,23477892.376
2014-08-20,1605.504,1605.509,1596.96,1600.338,24108182.0,20507289.576
2014-08-21,1599.551,1600.275,1576.318,1587.025,27277975.0,23060488.406
2014-08-22,1585.11,1596.285,1583.607,1594.183,23953436.0,20986327.928
2014-08-25,1594.706,1595.44,1575.706,1577.425,26501265.0,21554357.983
2014-08-26,1575.779,1584.146,1568.735,1573.391,23621600.0,19028582.014
2014-08-27,1573.523,1578.689,1569.978,1572.791,16419321.0,13722562.772
2014-08-28,1573.529,1580.68,1563.402,1563.889,20790154.0,16852585.791
2014-08-29,1570.395,1582.284,1565.522,1581.284,22012801.0,17462200.997
2014-09-01,1582.023,1587.392,1576.219,1586.022,22132871.0,18124123.745
2014-09-02,1588.619,1609.006,1581.135,1607.499,34680710.0,28808547.356
2014-09-03,1609.301,1628.185,1608.95,1624.032,38409635.0,33103655.84
2014-09-04,1626.913,1638.894,1621.241,1637.287,32700249.0,28545182.856
2014-09-05,1643.277,1657.605,1641.107,1656.237,41870437.0,36013748.618
2014-09-09,1657.61,1660.007,1642.44,1645.112,30664280.0,27041968.994
2014-09-10,1637.485,1637.485,1626.107,1629.985,29300722.0,24683559.805
2014-09-11,1627.959,1648.957,1619.482,1622.815,36456713.0,33609244.718
2014-09-12,1619.05,1630.28,1614.535,1630.204,28468770.0,24364635.381
2014-09-15,1625.868,1626.053,1614.228,1624.068,34391188.0,28756367.689
2014-09-16,1626.389,1629.686,1598.86,1600.916,50454137.0,39294278.141
2014-09-17,1607.158,1609.532,1596.536,1604.916,29895640.0,23326661.108
2014-09-18,1601.496,1616.48,1596.715,1609.869,33474019.0,25958506.238
2014-09-19,1609.856,1623.244,1604.709,1619.581,30389533.0,25046546.901
2014-09-22,1613.814,1613.814,1580.973,1583.886,29978969.0,25176978.416
2014-09-23,1584.289,1598.649,1584.158,1595.642,24024639.0,20029029.768
2014-09-24,1589.345,1628.507,1586.696,1625.731,45332703.0,37531696.113
2014-09-25,1633.445,1636.22,1613.528,1618.524,37502535.0,31258606.636
2014-09-26,1613.912,1618.322,1605.528,1616.088,26200041.0,21829404.552
2014-09-29,1621.088,1627.186,1613.788,1621.816,39204922.0,31063743.137
2014-09-30,1623.041,1625.009,1615.073,1619.697,33379744.0,27047088.496
2014-10-08,1625.258,1633.618,1614.504,1633.571,38780252.0,31913907.002
2014-10-09,1633.541,1639.167,1624.221,1634.042,40357232.0,31587788.788
2014-10-10,1626.578,1630.368,1616.673,1621.713,36843147.0,29403106.407
2014-10-13,1614.197,1614.197,1593.656,1605.986,33876189.0,29953866.984
2014-10-14,1603.347,1614.978,1595.251,1600.299,33006893.0,26502017.132
2014-10-15,1599.895,1615.31,1593.393,1612.772,34583317.0,28994513.182
2014-10-16,1602.383,1629.092,1599.159,1608.735,49694488.0,38081585.73
2014-10-17,1608.983,1616.374,1592.698,1608.516,43252613.0,32562329.443
2014-10-20,1613.801,1615.394,1606.124,1612.402,28673982.0,23650042.425
2014-10-21,1612.095,1615.288,1599.861,1600.844,30366662.0,24672948.868
2014-10-22,1602.451,1612.749,1596.14,1597.125,29282308.0,24535085.657
2014-10-23,1595.819,1604.497,1584.616,1586.557,33975769.0,27763340.673
2014-10-24,1587.907,1592.32,1580.711,1583.419,26883452.0,21389606.951
2014-10-27,1572.886,1572.886,1556.545,1559.906,24731600.0,20758504.234
2014-10-28,1562.748,1586.295,1562.748,1585.744,27577349.0,23944373.706
2014-10-29,1591.278,1616.055,1586.168,1608.402,40004849.0,35115219.294
2014-10-30,1607.482,1623.742,1602.553,1619.096,50078056.0,37291536.513
2014-10-31,1623.649,1665.465,1623.322,1657.286,83294947.0,64192781.693
2014-11-03,1662.748,1664.432,1646.434,1651.052,58947423.0,44596855.193
2014-11-04,1648.112,1650.808,1639.678,1645.624,58389293.0,42172882.09
2014-11-05,1645.291,1647.665,1632.716,1637.625,51813329.0,40481738.381
2014-11-06,1639.926,1643.186,1625.986,1635.964,40193346.0,31307979.027
2014-11-07,1637.139,1667.7,1633.028,1640.323,67293595.0,56121547.529
2014-11-10,1671.225,1689.054,1657.137,1689.024,85562450.0,70480618.857
2014-11-11,1701.224,1740.917,1693.245,1710.882,133757329.0,109118510.799
2014-11-12,1699.202,1731.33,1693.383,1731.021,66017563.0,57117455.072
2014-11-13,1734.169,1750.836,1720.73,1726.337,79968935.0,70957775.066
2014-11-14,1719.583,1729.718,1706.835,1728.805,61248756.0,52718773.263
2014-11-17,1758.991,1758.991,1706.944,1708.096,58158950.0,54484930.733
2014-11-18,1709.136,1709.278,1676.445,1679.423,55117407.0,46146850.105
2014-11-19,1675.843,1681.974,1667.902,1671.654,40782354.0,33697458.455
2014-11-20,1667.138,1683.607,1662.723,1676.598,37440839.0,33122944.884
2014-11-21,1676.395,1717.305,1669.184,1714.711,53649569.0,51298051.822
2014-11-24,1729.27,1772.891,1722.709,1758.096,104986365.0,99577521.812
2014-11-25,1757.676,1780.56,1752.383,1777.673,73081581.0,66089112.941
2014-11-26,1786.933,1821.1,1786.564,1820.489,93444130.0,91991947.127
2014-11-27,1834.245,1853.419,1825.345,1853.004,108472903.0,105235823.991
2014-11-28,1853.548,1915.808,1846.148,1914.44,162358429.0,138763220.529
2014-12-01,1936.811,1968.907,1916.626,1920.38,156151220.0,149741829.936
2014-12-02,1910.374,2040.469,1909.369,2021.54,153263421.0,152003785.333
2014-12-03,2031.132,2107.682,1999.73,2037.585,191690068.0,197794401.094
2014-12-04,2043.466,2161.388,2032.41,2160.66,172271082.0,175808683.331
2014-12-05,2201.819,2259.512,2115.42,2200.253,225317394.0,242331023.32
2014-12-08,2187.504,2317.555,2160.485,2298.849,199081908.0,222491360.972
2014-12-09,2283.161,2402.133,2149.596,2182.693,269266716.0,317688957.72
2014-12-10,2198.843,2263.992,2111.882,2254.823,190027974.0,227855751.626
2014-12-11,2211.544,2269.487,2190.249,2193.542,146047943.0,171891280.922
2014-12-12,2186.738,2250.566,2176.317,2193.287,111528818.0,141197805.641
2014-12-15,2170.28,2208.658,2139.469,2201.536,108687324.0,125771063.161
2014-12-16,2205.882,2299.383,2195.504,2299.278,148175897.0,195129838.579
2014-12-17,2326.846,2392.566,2307.184,2383.948,211362800.0,264170553.834
2014-12-18,2389.843,2413.676,2343.739,2364.041,158621508.0,200428247.152
2014-12-19,2366.451,2408.484,2304.611,2390.28,158438199.0,185889762.8
2014-12-22,2393.044,2479.108,2375.907,2426.684,218155712.0,229127629.702
2014-12-23,2392.614,2462.072,2360.718,2374.954,135946500.0,160752694.952
2014-12-24,2381.409,2388.412,2238.654,2270.883,123596996.0,151833527.269
2014-12-25,2295.218,2360.215,2263.424,2359.655,121259722.0,147772563.793
2014-12-26,2365.032,2471.045,2357.669,2464.819,152092874.0,198030705.514
2014-12-29,2533.987,2557.381,2437.754,2481.663,184581669.0,243610205.961
2014-12-30,2481.084,2550.465,2464.429,2523.627,149464002.0,194964903.42
2014-12-31,2529.575,2590.091,2507.944,2581.567,154675810.0,193680173.452
2015-01-05,2612.85,2678.443,2583.554,2649.639,182425566.0,229763603.407
2015-01-06,2616.291,2691.489,2591.828,2629.402,173439993.0,220601814.712
2015-01-07,2608.877,2668.839,2598.89,2635.231,128317720.0,178386105.612
2015-01-08,2647.817,2656.752,2551.816,2558.107,118367915.0,157065780.834
2015-01-09,2554.286,2692.607,2540.342,2569.019,156209510.0,211005825.866
2015-01-12,2565.737,2596.268,2499.869,2543.852,119183586.0,167990429.366
2015-01-13,2537.975,2567.62,2512.861,2527.828,77079080.0,113495932.976
2015-01-14,2539.249,2569.451,2508.657,2534.23,84122310.0,114229283.755
2015-01-15,2534.766,2633.397,2516.612,2632.89,111923167.0,161244412.77
2015-01-16,2642.744,2685.306,2626.82,2653.034,134951180.0,182059514.257
2015-01-19,2448.927,2512.58,2399.435,2410.201,140163570.0,161509615.711
2015-01-20,2381.143,2439.251,2355.258,2403.724,137476636.0,193319716.267
2015-01-21,2425.261,2553.696,2414.885,2542.318,148800477.0,206930196.379
2015-01-22,2546.701,2557.695,2504.066,2544.308,113708777.0,157023146.156
2015-01-23,2556.915,2612.931,2543.455,2564.514,124551349.0,169187278.183
2015-01-26,2563.91,2565.362,2528.076,2562.363,95979468.0,124417879.39
2015-01-27,2570.432,2574.331,2473.808,2522.103,116542876.0,149446785.333
2015-01-28,2497.05,2534.583,2476.277,2486.285,86356380.0,115311451.576
2015-01-29,2444.395,2465.312,2419.988,2442.038,81404965.0,103757275.868
2015-01-30,2456.054,2471.228,2400.628,2405.38,76591150.0,97675217.703
2015-02-02,2337.196,2376.426,2329.151,2332.533,84676893.0,99907073.535
2015-02-03,2362.413,2413.006,2335.107,2405.76,82274659.0,108792144.435
2015-02-04,2412.754,2439.605,2370.569,2372.455,77531358.0,105036320.354
2015-02-05,2456.384,2456.569,2348.448,2348.921,110713251.0,140544596.949
2015-02-06,2335.362,2366.331,2303.112,2325.241,76931113.0,93700542.585
2015-02-09,2319.241,2392.822,2311.799,2366.766,73903383.0,103914677.476
2015-02-10,2363.159,2409.024,2355.136,2403.548,68862031.0,89318363.752
2015-02-11,2408.079,2423.348,2395.195,2415.128,50538983.0,70324469.186
2015-02-12,2415.139,2425.635,2384.493,2416.449,60662358.0,76858277.114
2015-02-13,2426.953,2464.076,2415.425,2427.474,83793479.0,101300051.245
2015-02-16,2427.168,2437.843,2413.604,2431.21,62608116.0,79647192.287
2015-02-17,2437.689,2464.524,2437.689,2445.26,60010573.0,76964794.987
2015-02-25,2448.199,2448.199,2395.527,2407.457,63987384.0,78427138.974
2015-02-26,2401.138,2482.443,2382.687,2478.061,94707062.0,118346203.874
2015-02-27,2476.486,2498.697,2466.827,2474.595,85651923.0,104744155.673
2015-03-02,2495.571,2498.716,2459.421,2479.237,88052518.0,117028814.032
2015-03-03,2462.003,2462.003,2395.83,2396.805,91274742.0,115862673.458
2015-03-04,2403.862,2416.219,2378.927,2397.993,64295285.0,80953989.953
2015-03-05,2379.732,2382.892,2344.947,2366.899,77773300.0,97140402.436
2015-03-06,2370.885,2393.739,2366.019,2371.623,64804205.0,81818662.085
2015-03-09,2352.223,2443.204,2321.265,2429.867,106195716.0,123427883.484
2015-03-10,2413.837,2424.151,2390.604,2395.428,78435586.0,95150780.368
2015-03-11,2401.261,2444.655,2399.54,2408.503,70074190.0,89940153.077
2015-03-12,2444.415,2505.633,2423.431,2485.114,124778201.0,150805712.128
2015-03-13,2494.345,2532.154,2477.396,2495.277,104205941.0,126727328.925
2015-03-16,2512.353,2551.445,2485.291,2550.861,104132082.0,138113102.459
2015-03-17,2576.413,2586.431,2556.469,2583.198,132092052.0,169433534.025
2015-03-18,2595.739,2649.816,2592.264,2649.642,147958821.0,183689197.06
2015-03-19,2649.002,2649.002,2613.765,2630.243,133595868.0,164505899.286
2015-03-20,2642.798,2710.128,2617.065,2680.679,153754994.0,226538770.261
2015-03-23,2700.157,2724.644,2690.48,2720.671,142091935.0,200735740.327
2015-03-24,2719.506,2720.03,2649.621,2683.647,153617579.0,193855720.33
2015-03-25,2674.352,2691.238,2626.659,2649.161,132270399.0,172197841.805
2015-03-26,2637.527,2714.63,2621.451,2687.762,133442925.0,177662022.521
2015-03-27,2693.189,2715.007,2664.864,2689.24,119869374.0,150762821.311
2015-03-30,2716.431,2793.414,2704.798,2784.456,181383659.0,223343798.801
2015-03-31,2826.634,2860.24,2744.927,2754.658,175833718.0,238894479.256
2015-04-01,2758.962,2810.649,2751.372,2799.451,125281322.0,173744777.845
2015-04-02,2821.214,2824.822,2746.302,2781.641,122184734.0,169118205.58
2015-04-03,2771.03,2817.624,2764.347,2817.181,112969251.0,164348829.555
2015-04-07,2854.407,2889.859,2838.885,2889.452,160139442.0,218683078.629
2015-04-08,2907.584,2960.653,2879.974,2952.079,179853837.0,259888801.391
2015-04-09,2973.811,3021.85,2914.695,2931.772,176764483.0,275401161.544
2015-04-10,2925.926,2992.408,2911.463,2986.605,141215958.0,211274923.926
2015-04-13,3040.007,3059.775,3016.965,3041.125,169339583.0,228801061.501
2015-04-14,3057.407,3074.671,3013.312,3052.407,162300362.0,232248755.663
2015-04-15,3054.017,3119.484,3039.255,3053.304,179025929.0,229330047.185
2015-04-16,3045.851,3183.583,3033.248,3183.302,171967554.0,237185820.5
2015-04-17,3251.977,3271.567,3216.206,3235.332,207659934.0,285355303.934
2015-04-20,3267.851,3296.18,3146.84,3164.461,265976127.0,396545655.558
2015-04-21,3163.288,3214.893,3135.218,3214.364,184427692.0,269227090.538
2015-04-22,3219.696,3300.836,3204.437,3299.221,201738071.0,330229057.388
2015-04-23,3311.071,3313.81,3245.762,3273.398,177137931.0,293820855.339
2015-04-24,3226.384,3250.23,3161.972,3223.958,185135936.0,297582758.67
2015-04-27,3257.97,3313.251,3257.97,3308.454,200266975.0,308262693.91
2015-04-28,3309.529,3370.025,3255.769,3282.33,266042859.0,373574203.804
2015-04-29,3268.518,3304.707,3243.539,3283.282,146666285.0,228829616.84
2015-04-30,3290.581,3309.419,3249.246,3250.49,146288279.0,230961426.171
2015-05-04,3250.125,3273.149,3204.306,3272.005,133270953.0,207062514.415
2015-05-05,3266.809,3270.962,3132.936,3148.813,170607781.0,260105798.246
2015-05-06,3175.886,3244.596,3110.111,3139.02,147991138.0,255658443.829
2015-05-07,3116.788,3142.137,3093.732,3094.883,109440929.0,163519858.395
2015-05-08,3126.002,3138.661,3045.01,3110.455,103278165.0,152427977.927
2015-05-11,3112.241,3169.867,3075.201,3169.134,133766659.0,194746886.189
2015-05-12,3162.671,3200.184,3136.458,3188.313,130813054.0,199503827.349
2015-05-13,3188.061,3188.961,3122.337,3141.296,117305504.0,174969590.097
2015-05-14,3136.128,3153.748,3107.681,3128.572,105338706.0,153091926.598
2015-05-15,3122.894,3124.605,3044.854,3060.411,109993195.0,161060871.991
2015-05-18,3032.708,3045.586,2997.129,2998.389,87041724.0,130095424.19
2015-05-19,2996.841,3127.001,2996.716,3116.086,111206627.0,177662170.878
2015-05-20,3127.566,3181.54,3105.626,3122.85,124557332.0,193487499.948
2015-05-21,3132.335,3156.488,3110.999,3150.901,94755784.0,147586632.328
2015-05-22,3180.39,3249.516,3170.453,3248.855,150021104.0,231552874.29
2015-05-25,3263.96,3350.518,3263.96,3349.945,158585710.0,252774281.092
2015-05-26,3382.76,3390.287,3320.154,3386.593,147894684.0,246793747.401
2015-05-27,3390.981,3404.756,3327.241,3344.738,147470539.0,243480842.689
2015-05-28,3336.7,3350.218,3120.973,3124.621,178255206.0,269774194.61
2015-05-29,3127.636,3161.58,3036.957,3111.334,133784404.0,198756332.721
2015-06-01,3114.793,3250.605,3082.163,3244.319,141023373.0,208883534.412
2015-06-02,3240.796,3269.216,3201.224,3258.31,134800533.0,192594405.217
2015-06-03,3251.909,3259.706,3193.544,3238.428,128306977.0,190395608.79
2015-06-04,3244.459,3316.501,3113.222,3299.03,184567939.0,254373140.235
2015-06-05,3349.573,3365.59,3234.246,3303.988,188145648.0,270740079.78
2015-06-08,3333.833,3469.216,3308.296,3458.707,248254042.0,350471169.879
2015-06-09,3494.823,3494.823,3376.025,3413.996,220448561.0,340397076.165
2015-06-10,3362.807,3415.2762,3338.6844,3370.3833,155294691.0,246677080.6
2015-06-11,3368.9989,3383.4882,3313.5902,3347.1161,138073848.0,226193699.248
2015-06-12,3364.4434,3374.815,3319.1998,3350.2482,145262255.0,225464244.301
2015-06-15,3359.7065,3366.8387,3254.6189,3262.4793,167322559.0,249139893.089
2015-06-16,3233.1467,3275.4742,3149.0828,3179.6524,155969898.0,215445605.742
2015-06-17,3198.1427,3222.4383,3144.4881,3211.7065,159571563.0,207598398.446
2015-06-18,3183.2291,3183.2291,3067.4846,3068.4878,137345042.0,182753386.134
2015-06-19,3030.2239,3067.8172,2900.7908,2903.0573,131783924.0,175635864.935
2015-06-23,2907.0748,3007.6261,2822.4705,3003.1629,135617644.0,181578408.064
2015-06-24,3009.7687,3052.1133,2962.6465,3045.2444,141585882.0,192146957.777
2015-06-25,3069.3999,3082.5578,2929.107,2943.9898,160158307.0,220485922.433
2015-06-26,2875.1223,2953.9593,2678.7693,2736.695,183355804.0,239246445.397
2015-06-29,2802.7716,2822.1132,2530.8302,2678.3683,212018714.0,268112919.192
2015-06-30,2678.6344,2872.5084,2628.0039,2870.0253,219592298.0,275002230.874
2015-07-01,2823.9443,2872.907,2721.4761,2736.8473,169957702.0,218026247.303
2015-07-02,2767.9858,2805.6667,2611.8627,2714.2469,209045754.0,245275790.47
2015-07-03,2674.5573,2738.658,2511.1647,2582.2655,184361918.0,212838565.194
2015-07-06,2807.7542,2807.7542,2649.5575,2749.9982,344834279.0,383917336.13
2015-07-07,2682.5006,2825.4855,2612.1145,2812.4457,350314798.0,428297507.083
2015-07-08,2596.7123,2760.5217,2546.462,2608.9765,377459400.0,407199234.07
2015-07-09,2575.3428,2828.752,2493.644,2781.0767,271176770.0,304601932.721
2015-07-10,2749.1204,2997.5974,2717.7117,2898.4101,296251842.0,361175452.326
2015-07-13,2855.7002,2949.1971,2805.9126,2869.0511,233341055.0,289573739.645
2015-07-14,2821.9709,2843.2483,2717.031,2763.0728,194368424.0,234177778.237
2015-07-15,2725.9236,2779.9476,2665.9496,2757.9508,185948028.0,211874749.742
2015-07-16,2754.8286,2779.9974,2708.7151,2742.8468,135246163.0,151401564.37
2015-07-17,2756.8658,2834.1789,2723.7387,2807.0649,130241112.0,160825185.875
2015-07-20,2798.5598,2815.7011,2766.9428,2783.7614,130862495.0,166660027.49
2015-07-21,2757.66,2799.8154,2743.1549,2772.7737,115826578.0,152027265.918
2015-07-22,2757.2843,2770.9961,2721.3539,2739.7856,106654530.0,140089841.552
2015-07-23,2741.4243,2796.3681,2736.3752,2790.7639,113582039.0,151861837.466
2015-07-24,2794.054,2807.6198,2735.2994,2741.0438,123928908.0,163019756.747
2015-07-27,2698.798,2715.3594,2491.1185,2493.2903,136645104.0,158951323.879
2015-07-28,2427.0279,2531.2314,2400.8663,2485.6742,140338855.0,164763023.008
2015-07-29,2496.8951,2535.6019,2459.0816,2531.4449,93078154.0,112668842.451
2015-07-30,2525.0843,2548.2697,2459.9243,2467.3671,86949827.0,108522361.462
2015-07-31,2452.0468,2490.6587,2432.4937,2461.2401,74725374.0,88953040.848
2015-08-03,2433.2417,2479.9511,2419.8504,2479.7243,88073410.0,96775631.031
2015-08-04,2476.1579,2535.2804,2462.7302,2534.7111,66032317.0,79544151.971
2015-08-05,2529.1331,2537.354,2485.5984,2487.0616,62889670.0,79648361.307
2015-08-06,2452.5275,2505.5338,2446.9585,2467.5246,47800047.0,60255514.873
2015-08-07,2489.8051,2520.0376,2479.2458,2503.7961,57563239.0,73033096.593
2015-08-10,2527.6156,2626.3575,2517.9473,2617.6592,109626613.0,135665863.619
2015-08-11,2612.948,2623.8365,2578.6485,2590.7101,99584256.0,126415895.643
2015-08-12,2562.6807,2598.5081,2557.2598,2561.1265,75352530.0,103960468.235
2015-08-13,2562.874,2585.9229,2522.3524,2580.7779,70080742.0,92171458.702
2015-08-14,2588.4321,2592.1695,2565.5918,2577.0381,72941572.0,98274809.964
2015-08-17,2560.3713,2561.9626,2524.1277,2550.4668,71133819.0,91571513.211
2015-08-18,2554.0761,2572.2131,2405.8283,2407.9666,101248713.0,125516447.456
2015-08-19,2379.2091,2431.6113,2326.2363,2430.2809,90485319.0,100388484.977
2015-08-20,2406.5701,2421.0257,2356.3339,2356.9173,68346853.0,74859841.916
2015-08-21,2336.4496,2362.8436,2261.3069,2271.3586,78467553.0,85908968.966
2015-08-24,2195.4567,2203.6341,2046.8446,2058.2515,115420383.0,111341099.688
2015-08-25,1947.1445,2044.5585,1890.3788,1914.0515,118569577.0,109950391.154
2015-08-26,1930.2009,2028.4016,1874.2162,1942.4498,124111796.0,113224245.167
2015-08-27,1989.5864,2095.456,1957.7364,2094.7223,116585470.0,112381615.036
2015-08-28,2120.3581,2167.8984,2097.7759,2159.9579,115299860.0,117095076.61
2015-08-31,2135.603,2214.1052,2071.4057,2210.4467,117193052.0,122180277.777
2015-09-01,2155.956,2239.4575,2103.4785,2230.321,158310344.0,147365363.758
2015-09-02,2143.2435,2248.7663,2137.1926,2243.6313,166061448.0,148869501.978
2015-09-07,2215.1763,2247.4407,2127.4789,2133.9783,85672057.0,82337818.717
2015-09-08,2115.8961,2185.4036,2084.0297,2180.1306,61980414.0,61093083.225
2015-09-09,2186.3707,2225.2691,2175.7703,2211.1995,76962973.0,81846248.864
2015-09-10,2183.6064,2218.1368,2175.3664,2208.4814,53035319.0,57056319.016
2015-09-11,2199.5849,2218.8224,2180.2347,2195.3905,36221969.0,39906031.523
2015-09-14,2205.7054,2228.9573,2126.2884,2228.1535,84785358.0,92470907.259
2015-09-15,2179.2388,2188.3566,2142.02,2175.1725,55484328.0,54339604.366
2015-09-16,2161.01,2277.5828,2142.2004,2241.9486,56026548.0,57555613.858
2015-09-17,2223.4025,2260.8497,2194.0283,2194.8233,55842887.0,60336914.992
2015-09-18,2204.578,2226.7505,2192.2657,2198.9898,36074301.0,37835417.744
2015-09-21,2185.0768,2220.024,2176.6584,2214.4483,36901513.0,40143067.789
2015-09-22,2217.7792,2259.0709,2210.4944,2237.3135,42563767.0,48474974.276
2015-09-23,2208.2518,2219.2406,2174.92,2178.546,34234548.0,37515856.179
2015-09-24,2190.3099,2198.4924,2170.6778,2188.0879,25074852.0,28435039.55
2015-09-25,2180.2874,2191.3604,2150.0182,2183.4036,35992010.0,36738193.81
2015-09-28,2169.1521,2175.9703,2145.7497,2169.941,20268618.0,20171336.385
2015-09-29,2139.7966,2145.9867,2114.301,2127.2026,25482560.0,25518108.293
2015-09-30,2138.1478,2161.7115,2133.879,2146.118,25026925.0,27561758.091
2015-10-08,2231.0245,2231.2415,2189.9876,2191.3432,39255630.0,45316636.052
2015-10-09,2202.1335,2226.4226,2195.1582,2219.2937,33135222.0,34896509.932
2015-10-12,2223.3251,2308.1886,2220.6321,2283.4292,62354545.0,67779920.778
2015-10-13,2268.7585,2282.0407,2259.2671,2270.9481,36904537.0,39806826.617
2015-10-14,2263.5923,2284.6197,2252.3809,2253.9082,41961463.0,43702043.288
2015-10-15,2254.403,2297.9562,2252.3297,2297.9014,46942189.0,51270530.646
2015-10-16,2310.3544,2328.3035,2301.4867,2323.7752,60168475.0,68286761.136
2015-10-19,2329.3956,2346.346,2303.1651,2318.4716,53225380.0,62261180.575
2015-10-20,2312.5313,2337.7977,2297.7548,2337.0801,46698905.0,53385978.561
2015-10-21,2338.7144,2369.3709,2268.8233,2340.3603,97671718.0,101098777.998
2015-10-22,2306.0669,2337.4006,2297.0495,2331.7909,54651781.0,58117036.163
2015-10-23,2334.5424,2350.1187,2319.775,2343.9648,48854813.0,55499002.573
2015-10-26,2366.8375,2381.7134,2340.4955,2350.0196,52798208.0,65318857.607
2015-10-27,2343.8724,2353.648,2302.0927,2349.9042,46643220.0,55912464.52
2015-10-28,2338.3863,2342.4533,2308.5454,2310.7026,40939162.0,46039202.86
2015-10-29,2317.4802,2323.4514,2301.3667,2307.345,29257579.0,33423652.238
2015-10-30,2307.7591,2336.0387,2298.9736,2312.9738,37173556.0,44039500.406
2015-11-02,2291.2521,2310.8283,2279.4692,2280.0924,33098994.0,36611438.729
2015-11-03,2283.8015,2294.4151,2265.6732,2271.6533,27317118.0,29524653.506
2015-11-04,2277.2001,2374.0187,2277.2001,2370.5032,62000309.0,72905591.637
2015-11-05,2368.6075,2503.6496,2365.8544,2440.6507,148745222.0,182382020.823
2015-11-06,2430.6499,2501.4033,2427.2838,2493.4843,102199298.0,127824382.46
2015-11-09,2501.7251,2592.1938,2501.7251,2534.0841,133190838.0,157351840.674
2015-11-10,2504.2534,2559.8275,2498.4572,2522.6834,90872224.0,111933015.715
2015-11-11,2516.346,2517.5059,2474.0433,2505.8297,66089396.0,81052526.285
2015-11-12,2513.1066,2513.7008,2466.2905,2476.4292,58391260.0,73592455.953
2015-11-13,2454.1777,2481.1753,2444.203,2447.7733,55930737.0,72056902.058
2015-11-16,2410.0392,2447.5002,2407.9432,2447.2933,42344114.0,52138986.497
2015-11-17,2462.2173,2514.463,2449.7405,2453.2569,68244705.0,89093561.458
2015-11-18,2455.5762,2473.4474,2433.4563,2439.4469,59872626.0,72688331.602
2015-11-19,2444.878,2469.007,2436.899,2468.488,41949234.0,48802526.883
2015-11-20,2469.6989,2483.8908,2458.7789,2466.7568,48099426.0,56175625.801
2015-11-23,2465.8114,2485.415,2451.5478,2456.8404,44090329.0,54186057.033
2015-11-24,2449.9729,2452.3517,2421.3924,2447.9039,40952414.0,47603582.746
2015-11-25,2441.7283,2460.1843,2430.3496,2459.5633,42602899.0,51769943.222
2015-11-26,2468.5185,2481.3896,2450.0949,2450.9624,44936629.0,56095623.49
2015-11-27,2438.1791,2439.6994,2320.0656,2334.44,55953595.0,65740271.512
2015-11-30,2325.0707,2347.8438,2280.6832,2336.2903,52561629.0,55296921.063
2015-12-01,2334.1426,2365.1486,2314.7933,2344.8327,41934911.0,43612910.949
